ID,AGEB,Clee,NUE,RS,SCIAN,NCA,EPO,TV,NV,EV1,NEV1,EV2,NEV2,EV3,NEV3,NEK,LE,E,EP,NI,LI,TAH,NAH,TCC,NCC,NL,CP,CEF,NE,CM,NM,CMZ,NT,CE ,PW,LAT,LON,FiDENUE
8713032,979,19046812110014711000000000U3,ESTETICA SIEMPRE BELLA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,LAS PUENTES,CALLE,SIERRA MIXTECA,CALLE,SIERRA DE GUADALCAZAR,CALLE,SIERRA ENCANTADA,1231,NaN,NaN,NaN,0,NaN,COLONIA,LAS PUENTES,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,24,NaN,NaN,NaN,25.74299781,-100.2744595,2019-11
3007013,979,19046812110006521000000000U6,ESTETICA SOL,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,LAS PUENTES,CALLE,SIERRA DE LAS VIRGENES,CALLE,SIERRA GORDA,CALLE,SIERRA ENCANTADA,797,NaN,NaN,NaN,0,NaN,COLONIA,LAS PUENTES,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,16,8110673135,NaN,NaN,25.74502124,-100.273987,2010-07
3007004,979,19046812110000221000000000U9,ESTETICA UNISEX HAIRLINE,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,FRANCISCO VILLA,ANDADOR,NINGUNO,CALLE,DIVISION DEL NORTE,CALLE,GENERAL CONTRERAS,0,SN,NaN,NaN,0,NaN,COLONIA,FRANCISCO VILLA,NaN,NaN,NaN,66430,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,41,NaN,NaN,NaN,25.7471472,-100.275655,2010-07
7540580,979,19046812110016941000000000U4,KABBALAH SALON ESTETICA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,LAS PUENTES,CALLE,SIERRA ENCANTADA,CALLE,SIERRA MIXTECA,CALLE,SIERRA MIXTECA,NaN,SN,NaN,NaN,NaN,NaN,COLONIA,LAS PUENTES,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,26,NaN,NaN,NaN,25.74229214,-100.2747258,2019-11
7562943,998,19046812110019491000000000U7,ESTETICA ADA MELENDEZ,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,JOSE INOCENCIO LUGO,CALLE,ENRIQUE RECIO,CALLE,HECTOR VICTORIA,CALLE,RAFAEL DE LOS RÍOS,718,C,NaN,NaN,NaN,NaN,COLONIA,UNIDAD LABORAL 2 SECTOR,NaN,NaN,NaN,66440,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,5,8183047676,NaN,NaN,25.74382273,-100.2512541,2019-11
2976080,998,19046812110010851000000000U1,ESTETICA ADILENE,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,JESUS DE LA TORRE,CALLE,HECTOR VICTORIA,CALLE,FRANCISCO J. MUJICA,CALLE,ALBERTO TORRES BENÍTEZ,604,NaN,NaN,NaN,0,NaN,COLONIA,UNIDAD LABORAL 1 SECTOR,NaN,NaN,NaN,66440,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,15,8124214918,ADI120308@GMAIL.COM,NaN,25.74298324,-100.2537852,2014-12
2976097,998,19046812110004751000000000U1,ESTETICA LUPITA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,ENRIQUE RECIO,CALLE,MOCTEZUMA,CALLE,CUITLAHUAC,AVENIDA,LAS TORRES,NaN,SN,NaN,NaN,601,NaN,FRACCIONAMIENTO,LOS MORALES 2 SECTOR,NaN,NaN,NaN,66440,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,34,NaN,NaN,NaN,25.74151216,-100.2512689,2014-12
3027523,998,19046812110004981000000000U4,ESTETICA NEU ESTILO,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,ENRIQUE RECIO,CALLE,MAYA,CALLE,AZTECA,AVENIDA,LAS TORRES,100,A,NaN,NaN,NaN,NaN,FRACCIONAMIENTO,LOS MORALES,NaN,NaN,NaN,66440,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,38,8115450359,NaN,NaN,25.74063405,-100.25192,2010-07
8689152,998,19046812110015731000000000U0,ESTETICA SANDRA SANCHEZ,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,JOSE NATIVIDAD MACIAS,CALLE,FRANCISCO J. MUJICA,CALLE,HECTOR VICTORIA,CALLE,JOSÉ INOCENCIO LUGO,600,NaN,NaN,NaN,0,NaN,COLONIA,UNIDAD LABORAL 1 SECTOR,NaN,NaN,NaN,66440,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,NaN,NaN,NaN,25.74491075,-100.2530214,2019-11
3027465,998,19046812110007741000000000U9,ESTETICA SIN NOMBRE,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,ARTICULO 123,CALLE,FRANCISCO J. MUJICA,CALLE,ANTONIO DIAZ SOTO Y GAMA,CALLE,RAFAEL DE LOS RÍOS,527,NaN,NaN,NaN,0,NaN,COLONIA,UNIDAD LABORAL 1 SECTOR,NaN,NaN,NaN,66440,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,6,8114657774,NaN,NaN,25.74418621,-100.2542436,2010-07
3027528,998,19046812110003421000000000U2,ROX ESTETICA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,ARTICULO 123,CALLE,HECTOR VICTORIA,CALLE,FRANCISCO J. MUJICA,CALLE,ESTEBAN BOCA CALDERÓN,608,NaN,NaN,NaN,0,NaN,COLONIA,UNIDAD LABORAL 1 SECTOR,NaN,NaN,NaN,66440,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,10,8110597833,NaN,NaN,25.74371986,-100.2533882,2010-07
8499075,1002,19046812110016411000000000U8,ESTETICA MARGARITA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,CRISTAL DE ROCA,CALLE,PLATINO,CALLE,GRAFITO,CALLE,PRIMERA AVENIDA,309,NaN,NaN,NaN,NaN,NaN,COLONIA,VALLE DEL MEZQUITAL,NaN,NaN,NaN,66445,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,11,8121608964,NaN,NaN,25.74136664,-100.2427556,2019-11
3028070,1002,19046812110000151000000000U8,ESTETICA UNISEX SIN NOMBRE,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,COBRE NATIVO,CALLE,PLATA NATIVA,CALLE,AZUFRE,CALLE,PIRITA,401,NaN,NaN,NaN,NaN,NaN,COLONIA,VALLE DEL MEZQUITAL (FOMERREY 30),NaN,NaN,NaN,66440,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,31,8138624234,NaN,NaN,25.74032783,-100.2453019,2010-07
2975951,1002,19046812110013361000000000U8,ESTETICA YOYIS,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,GRAFITO,CALLE,CRISTAL DE ROCA,CALLE,PRIMERA AVENIDA,CALLE,MINEROLOGÍA,NaN,SN,NaN,NaN,NaN,NaN,COLONIA,VALLE DEL MEZQUITAL,NaN,NaN,NaN,66440,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,12,8110357885,NaN,NaN,25.74142162,-100.2422239,2014-12
9369716,1017,19046812110021051000000000U5,ESTETICA MICHELE,ESTETICA MICHELE ,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,AZTECA,CALLE,OTOMI,CALLE,TORRES DE SANTO DOMINGO,CALLE,TORRES DE SANTO DOMINGO,702,NaN,NaN,NaN,NaN,NaN,COLONIA,LOS MORALES SECTOR 2,NaN,NaN,NaN,66440,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,34,8115997895,NaN,NaN,25.73981109,-100.2507074,2021-05
3027023,1017,19046812110009621000000000U1,ESTETICA MICHELLE,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,AZTECA,CALLE,OTOMI,CALLE,TORRES DE SANTO DOMINGO,CALLE,CHAMULA,702,NaN,NaN,NaN,NaN,NaN,FRACCIONAMIENTO,LOS MORALES,NaN,NaN,NaN,66440,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,34,NaN,NaN,NaN,25.73983503,-100.2507636,2010-07
9063721,1017,19046812110020601000000000U8,ESTETICA UNISEX ROSSY SAUCEDO,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,LAS TORRES,CALLE,RAFAEL DE LOS RIOS,AVENIDA,ARTICULO 123,CALLE,ENRIQUE COLUNGA,939,NaN,NaN,NaN,NaN,NaN,COLONIA,UNIDAD LABORAL 2 SECTOR,NaN,NaN,NaN,66440,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,13,NaN,NaN,NaN,25.74153535,-100.2473852,2019-11
3011438,1021,19046812110003291000000000U9,ESTETICA CECILIA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,PICO BOLIVAR,CALLE,SIERRA DE MICOS,CALLE,SIERRA DE SANTA CRUZ,CALLE,SIERRA DE SANTA CRUZ,337,3,NaN,NaN,NaN,NaN,COLONIA,LAS PUENTES SECTOR 12,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,22,8183307529,NaN,NaN,25.73847678,-100.2713535,2010-07
3007119,1021,19046812110009081000000000U8,ESTETICA JESUS GARCIA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,VESUBIO,AVENIDA,PICO BOLIVAR,CALLE,MONTES APALACHES,CALLE,PICO COLORADO,949,NaN,NaN,NaN,NaN,NaN,COLONIA,LAS PUENTES SECTOR 10,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,31,8183834377,NaN,NaN,25.74121443,-100.2713578,2010-07
3007113,1021,19046812110004101000000000U9,ESTETICA NORMA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,PICO BOLIVAR,AVENIDA,VESUBIO,CALLE,PICO COLORADO,CALLE,MONTES APALACHES,1010,A,NaN,NaN,NaN,NaN,COLONIA,LAS PUENTES SECTOR 10,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,31,8180577382,NaN,NaN,25.74142272,-100.2707028,2010-07
7540620,1021,19046812110016981000000000U0,ESTETICA ROJAS,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,PICO BOLIVAR,CALLE,PICO MISTI,AVENIDA,VESUBIO,CALLE,MONTE EVEREST,NaN,SN,NaN,NaN,NaN,NaN,COLONIA,LAS PUENTES 10 SECT,NaN,NaN,NaN,66465,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,38,NaN,NaN,NaN,25.73977339,-100.2711913,2019-11
9193211,1021,19046812110020881000000000U6,ESTETICA SENZOAL,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,CORDILLERA DE LOS ANDES,AVENIDA,PICO BOLIVAR,CALLE,MONTE EVEREST,CALLE,PICO MISTI,965,D,NaN,NaN,NaN,NaN,COLONIA,LAS PUENTES SECTOR 11,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,13,8112255307,NaN,NaN,25.73788202,-100.2721127,2019-11
8369713,1021,19046812110020591000000000U1,PINKE KIDS ESTETICA INFANTIL,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,PICO BOLIVAR,AVENIDA,VESUBIO,CALLE,PICO COLORADO,CALLE,MONTES APALACHES,1010,C,NaN,NaN,NaN,NaN,COLONIA,LAS PUENTES SECTOR 10,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,31,8187092480,NaN,NaN,25.74126432,-100.2707459,2019-11
3011478,1040,19046812110008521000000000U4,ESTETICA NELLY,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,4,CALLE,DECIMA AVENIDA,CALLE,NOVENA AVENIDA,CALLE,NOVENA AVENIDA,114,A,NaN,NaN,NaN,NaN,COLONIA,JARDINES DE ANAHUAC SECT 1,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,4,NaN,NaN,NaN,25.7369186,-100.2724512,2010-07
2977398,1040,19046812110012821000000000U2,ESTETICA SANDRA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,CUARTA AVENIDA,CALLE,10,CALLE,9,CALLE,PRIMERA  AVENIDA,261,NaN,NaN,NaN,NaN,NaN,COLONIA,JARDINES DE AHANUAC,NaN,NaN,NaN,66463,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,31,NaN,NaN,NaN,25.7334631,-100.2740039,2014-12
8830175,1040,19046812110016771000000000U5,ESTETICA SAREY,ESTETICA SAREY ,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,QUINTA AVENIDA,CALLE,6,CALLE,5,CALLE,SEGUNDA AVENIDA,0,SN,NaN,NaN,0,NaN,COLONIA,JARDINES DE ANAHUAC,NaN,NaN,NaN,66463,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,24,NaN,NaN,NaN,25.73478613,-100.2725046,2019-11
7540865,1040,19046812110017431000000000U5,LAS WAPAS ESTETICA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,QUINTA AVENIDA,CALLE,6,CALLE,5,CALLE,OCTAVA AVENIDA,995,NaN,NaN,NaN,NaN,NaN,COLONIA,JARDINES DE ANAHUAC,NaN,NaN,NaN,66463,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,18,NaN,NaN,NaN,25.73488506,-100.2725563,2019-11
3026819,1055,19046812110008961000000000U2,BELLA FRANCA ESTETICA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,TORRES DE SANTO DOMINGO,AVENIDA,ROBERTO ESPINOZA VAZQUEZ,CALLE,FUENTE RICA,CALLE,PACIENCIA,905,C,NaN,NaN,NaN,NaN,COLONIA,PEDREGAL DE SANTO DOMINGO,NaN,NaN,NaN,66444,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,50,NaN,NaN,NaN,25.73502718,-100.2636303,2010-07
7541096,1055,19046812110017701000000000U1,ESTETICA CANINA PET LOVE,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,YUGOSLAVOS,CALLE,PEDRO A. COLUNGA,CALLE,PONCIANO ARRIAGA,AVENIDA,ROBERTO ESPINOZA VÁZQUEZ,150,C,NaN,NaN,0,NaN,COLONIA,PEDREGAL DE SANTO DOMINGO,NaN,NaN,NaN,66444,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,23,NaN,NaN,NaN,25.73125231,-100.2677147,2019-11
3026854,1055,19046812110006871000000000U5,ESTETICA MAXI,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,CAMILO ARRIAGA,AVENIDA,ROBERTO ESPINOZA VAZQUEZ,CALLE,YUGOSLAVOS,CALLE,JESÚS FLORES MAGÓN,104,NaN,NaN,NaN,0,NaN,COLONIA,PEDREGAL DE SANTO DOMINGO,NaN,NaN,NaN,66444,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,19,NaN,NaN,NaN,25.73365654,-100.2660044,2010-07
3026862,1055,19046812110014131000000000U4,ESTETICA SALON DE ALE,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,ROBERTO ESPINOZA VAZQUEZ,CALLE,LIBRADO RIVERA,CALLE,JUAN SARABIA,CALLE,YUGOSLAVOS,1900,NaN,NaN,NaN,0,NaN,COLONIA,PEDREGAL DE SANTO DOMINGO,NaN,NaN,NaN,66444,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,16,NaN,NaN,NaN,25.73424769,-100.2649022,2010-07
7541043,1055,19046812110017651000000000U8,ESTETICA UNISEX,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,H. GARRIDO ORDOÑEZ,AVENIDA,ROBERTO ESPINOZA VAZQUEZ,CALLE,YUGOSLAVOS,CALLE,ADÁN HERNÁNDEZ R.,0,SN,NaN,NaN,0,NaN,COLONIA,PEDREGAL SANTO DOMINGO,NaN,NaN,NaN,66444,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,28,NaN,NaN,NaN,25.73200159,-100.2700567,2019-11
3026780,1055,19046812110005561000000000U3,ESTETICA UNISEX NITZY,ESTETICA UNISEX NITZY ,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,CRONOS,CALLE,GEA,CALLE,ARTEMISA,CALLE,MEDEA,1117,NaN,NaN,NaN,NaN,NaN,COLONIA,PASEO DE LOS ANDES 1 SECTOR,NaN,NaN,NaN,66444,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,37,NaN,NaN,NaN,25.73718944,-100.2647589,2010-07
3026778,1055,19046812110002411000000000U4,ESTETICA YAKI,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,CORDILLERA DE LOS ANDES,CALLE,ATENEA,CALLE,CRONOS,CALLE,GEA,NaN,SN,NaN,NaN,NaN,NaN,COLONIA,PASEO DE LOS ANDES 1SECTOR,NaN,NaN,NaN,66444,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,35,8113888158,NaN,NaN,25.73745726,-100.2653449,2010-07
3011551,1074,19046812110011781000000000U9,ESTETICA CARESS,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,PRINCIPAL NORTE,CALLE,BOSQUES DE LOS ÁLAMOS,CALLE,BOSQUES DE LA SIERRA,CALLE,BOSQUES NÓRDICOS,NaN,SN,NaN,NaN,NaN,NaN,COLONIA,BOSQUES DE ANAHUAC,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,65,NaN,ESTETICACARESS@GMAIL.COM,NaN,25.72944887,-100.2777897,2014-12
3026882,1089,19046812110001981000000000U7,ESTETICA CARMEN,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,NaN,YUGOSLAVOS,NaN,ARGELINOS,NaN,IRANÍES,NaN,FINLANDESES,NaN,SN,NaN,NaN,NaN,NaN,NaN,CARMEN ROMANO,NaN,NaN,NaN,NaN,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,10,8183837951,NaN,NaN,25.73019639,-100.2711351,2010-07
7679084,1093,19046812110015491000000000U1,ESTETICA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,PALERMO,CALLE,SORRENTO,CALLE,VALLADOLID,CALLE,PAMPLONA,0,SN,NaN,NaN,0,NaN,COLONIA,LOS ANGELES PRIMER SECTOR,NaN,NaN,NaN,66478,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,6,NaN,NaN,NaN,25.72972408,-100.2328233,2019-11
2978218,1093,19046812110012291000000000U8,ESTETICA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,VALLADOLID,CALLE,NAPOLES,CALLE,FLORENCIA,CALLE,MADRID,0,SN,NaN,NaN,0,NaN,COLONIA,LOS ANGELES SECT 1,NaN,NaN,NaN,66478,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,14,NaN,NaN,NaN,25.72970131,-100.2352101,2014-12
9030524,1093,19046812110015361000000000U6,ESTETICA D ELIZABETH,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,VALLADOLID,CALLE,NAPOLES,CALLE,FLORENCIA,CALLE,MADRID,327,NaN,NaN,NaN,NaN,NaN,COLONIA,INFONAVIT LOS ANGELES,NaN,NaN,NaN,66478,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,14,8181135745,KB87234C@GMAIL.COM,NaN,25.72969126,-100.2352557,2019-11
7679091,1093,19046812110015501000000000U7,ESTETICA MELY,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,BEGONIAS,CALLE,ENCINOS,AVENIDA,LOS ÁRBOLES,AVENIDA,LOS PINOS,303,NaN,NaN,NaN,0,NaN,COLONIA,INDUSTRIAS DEL VIDRIO ORIENTE,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,25,NaN,NaN,NaN,25.72757791,-100.2361832,2019-11
7678568,1106,19046812110015401000000000U0,EL SALON ESTETICA,EL SALON ESTETICA ,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,LAGO ONTARIO,CALLE,LAGO SUPERIOR,AVENIDA,LAS TORRES,CALLE,LAGO DE JACO,NaN,SN,NaN,NaN,NaN,NaN,COLONIA,LOS ANGELES 5 SEC,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,62,NaN,NaN,NaN,25.72603007,-100.2227569,2019-11
8506340,1106,19046812110016241000000000U9,ESTETICA DE MARISOS,ESTETICA DE MARISOS ,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,POTRERO REDONDO,CALLE,EL MANZANO,AVENIDA,LAS TORRES,CALLE,EL CERCADO,1004,NaN,NaN,NaN,NaN,NaN,COLONIA,LOS ANGELES 5 SEC,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,56,NaN,NaN,NaN,25.72695259,-100.2236159,2019-11
3029283,1106,19046812110000671000000000U5,ESTETICA FLOR,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,LAGO DEL SALADO,CALLE,LAGO SUPERIOR,CALLE,SAN BENITO DEL LAGO,CALLE,LAGO DE JACO,309,NaN,NaN,NaN,NaN,NaN,COLONIA,HACIENDA LOS ANGELES 5 SEC,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,68,8117219600,NaN,NaN,25.72482706,-100.2209613,2010-07
8795281,1106,19046812110016101000000000U5,ESTETICA LUGLO,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,SAN BENITO DEL LAGO,CALLE,LAGO VALDIVIA,CALLE,LAGO DE PATOS,CALLE,LAGO SUPERIOR,NaN,SN,NaN,NaN,NaN,NaN,COLONIA,LOS ANGELES 5 SEC,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,65,NaN,NaN,NaN,25.72581955,-100.220634,2019-11
8794386,1106,19046812110016021000000000U5,ESTETICA LUX GLO,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,LAGO DE PATOS,CALLE,SAN BENITO DEL LAGO,CALLE,LAGO SUPERIOR,CALLE,LAGO VALDIVIA,NaN,SN,NaN,NaN,NaN,NaN,COLONIA,LOS ANGELES 5 SEC,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,65,NaN,NaN,NaN,25.72567433,-100.2206532,2019-11
6214958,1106,19046812110012761000000000U0,ESTETICA PATY,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,VALLECILLO,CALLE,EL MANZANO,AVENIDA,LAS TORRES,AVENIDA,LAS TORRES,1014,NaN,NaN,NaN,NaN,NaN,COLONIA,LOS ANGELES 4 SEC,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,50,NaN,NaN,NaN,25.72817492,-100.2235575,2014-12
2978374,1106,19046812110012441000000000U9,ESTETICA UNISEX PATY,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,SAN BENITO DEL LAGO,CALLE,LAGO DE PATOS,CALLE,LAGO DE JACO,CALLE,LAGO SUPERIOR,NaN,SN,NaN,NaN,NaN,NaN,COLONIA,HACIENDA LOS ANGELES 5 SEC,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,66,NaN,NaN,NaN,25.72553196,-100.2206436,2014-12
2978361,1110,19046812110012491000000000U4,ESTETICA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,MANZANARES,CALLE,CALLE DE LOS GRANDES LAGOS,PRIVADA,HAMBURGO,CALLE,SAN TELMO,1212,NaN,NaN,NaN,NaN,NaN,COLONIA,LOS ANGELES 3ER SECTOR,NaN,NaN,NaN,66478,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,8183219831,NaN,NaN,25.73152614,-100.2201924,2014-12
2978364,1110,19046812110012481000000000U5,ESTETICA ENIGMA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,LAGO ZIRAHUEN,CALLE,LAGUNA DE BUSTILLOS,CALLE,LAGO RODEO,CALLE,LAGUNA DE COATETELCO,97,NaN,NaN,NaN,NaN,NaN,FRACCIONAMIENTO,DEL LAGO 2DO SECTOR,NaN,NaN,NaN,66477,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,17,8110096604,NaN,NaN,25.72758416,-100.2178921,2014-12
2978399,1110,19046812110010531000000000U9,ESTETICA JANETH S,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,HAMBURGO,CALLE,MANZANARES,CALLE,ZARAGOZA,CALLE,ZURICH,1005,NaN,NaN,NaN,NaN,NaN,COLONIA,LOS ANGELES 3ER SECTOR,NaN,NaN,NaN,66478,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,38,8118814000,NaN,NaN,25.7302994,-100.220572,2014-12
2978330,1110,19046812110010751000000000U3,ESTETICA LUNA NUEVA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,SAN BENITO DEL LAGO,CALLE,LAGO DE SAYULA,CALLE,LAGUNA DE SANTIAGO,CALLE,PALOMAS,219,A,NaN,NaN,NaN,NaN,FRACCIONAMIENTO,DEL LAGO 1ER SEC,NaN,NaN,NaN,66477,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,22,8189986443,NaN,NaN,25.72576183,-100.2204797,2014-12
3029359,1110,19046812110003501000000000U1,ESTETICA MALLE SAREY,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,ZARAGOZA,CALLE,HAMBURGO,CALLE,ASIS,AVENIDA,LOS PINOS,1024,NaN,NaN,NaN,NaN,NaN,COLONIA,INFONAVIT LOS ANGELES 3ER SECTOR,NaN,NaN,NaN,66478,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,43,8116618427,NaN,NaN,25.72994827,-100.2195773,2010-07
3029365,1110,19046812110007591000000000U8,ESTETICA UNISEX,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,LAGO ZIRAHUEN,CALLE,LAGUNA BACALAR,CALLE,LAGUNA DEL CHAIREL,CALLE,LAGUNA DE COATETELCO,701,C,NaN,NaN,NaN,NaN,FRACCIONAMIENTO,DEL LAGO 2DO SECTOR,NaN,NaN,NaN,66477,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,13,NaN,NaN,NaN,25.72727222,-100.2200569,2010-07
3029368,1110,19046812110005371000000000U7,ESTETICA UNISEX AIDE,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,LAGO RODEO,PRIVADA,LOS PINOS,PRIVADA,LAGO DE XOCHIMILCO,PRIVADA,LAGO DE XOCHIMILCO,229,NaN,NaN,NaN,NaN,NaN,FRACCIONAMIENTO,DEL LAGO 2DO SECTOR,NaN,NaN,NaN,66477,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,18,8121502129,NaN,NaN,25.72831582,-100.2177716,2010-07
