ID,Clee,Nombre de la Unidad Económica,Razón social,Código de la clase de actividad SCIAN,Nombre de clase de la actividad,Descripcion estrato personal ocupado,Tipo de vialidad,Nombre de la vialidad,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,Número exterior o kilómetro,Letra exterior,Edificio,Edificio Piso,Número interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado público",Número de local,Código Postal,Clave entidad,Entidad federativa,Clave municipio,Municipio,Clave localidad,Localidad,Área geoestadística básica ,Manzana,Número de teléfono,Correo electrónico,Sitio en Internet,Tipo de establecimiento,Latitud,Longitud,Fecha de incorporación al DENUE
7657460,19046812110019951000000000U0,ESTETICA GENESIS,ESTETICA GENESIS ,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,DIPUTADO JOSE MARIA RODRIGUEZ,CALLE,DIPUTADO RAFAEL ESPELETA,AVENIDA,ROBERTO GARZA SADA,CALLE,DIPUTADO JORGE VON VERSEN,714,,,,,,COLONIA,CONSTITUYENTES DE QUERETARO SECT 2,,,,66490,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1252,003,,,,Fijo,25.71541625,-100.2632535,2019-11
3030057,19046812110001011000000000U3,ESTETICA GERON,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,ROMULO GARZA,AVENIDA,LOS ÁRBOLES,AVENIDA,AVENIDA DEL PARAISO,CALLE,JAZMINES,417,,,,,,COLONIA,INDUSTRIAS DEL VIDRIO 5 SEC,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1178,029,8181410030,,,Fijo,25.72156509,-100.2307633,2010-07
8971528,19046812110019611000000000U0,ESTETICA GINO,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,CRISTOBAL COLON,PRIVADA,7,CALLE,ZONA PONIENTE,AVENIDA,UNIVERSIDAD,1001,,,,,,COLONIA,FOMERREY 91,,,,66459,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0945,019,8114735998,,,Fijo,25.75170512,-100.2981656,2019-11
2979832,19046812110010061000000000U7,ESTETICA GLADYS,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,GRES,CALLE,ALUMINA,CALLE,CALIZA,CALLE,AVENIDA UNO,302,,,,,,COLONIA,PARQUE DE LA TALAVERNA,,,,66473,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1638,022,,,,Fijo,25.71414318,-100.2333212,2014-12
2937247,19046812110003551000000000U6,ESTETICA GLAM,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,SENDERO NORTE,CALLE,CASA DE CORTEZ,CALLE,CASA DEL CURATO,CALLE,CASA DE ALVARADO,101,,,,0,,COLONIA,GRUPO SECURITAS MEXICO SA DE CV,,,,66451,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1464,004,8116002963,,,Fijo,25.76610274,-100.3010762,2010-07
7366619,19046812110019421000000000U4,ESTETICA GLAMD,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,GENERAL JOSE MARIA MORELOS Y PAVON,CALLE,PORFIRIO DIAZ,AVENIDA,BENITO JUAREZ,CALLE,IGNACIO ALLENDE,128,,PLAZA Y CENTRO COMERCIAL,PISO 1,6,,COLONIA,SAN NICOLAS CENTRO,CENTRO Y PLAZA COMERCIAL,PLAZA VIA 128,6,66400,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0095,009,,,,Fijo,25.75561242,-100.2917502,2019-11
7541326,19046812110018041000000000U1,ESTETICA GLAMOUR,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,PICO ACONCAGUA,AVENIDA,PICO BOLIVAR,CALLE,SIERRA DE JUAREZ,CALLE,PICO DEL FUEGO,1000,,,,0,,COLONIA,LAS PUENTES,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0540,033,,BLANCANELYRMZ@HOTMAIL.COM,,Fijo,25.74051253,-100.2706478,2019-11
3035649,19046812110012871000000000U7,ESTETICA GRIS,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,DIPUTADO ARNULFO SILVA,CALLE,DIPUTADO R. FRAUSTRO,AVENIDA,ROBERTO GARZA SADA,CALLE,FERNANDO VIZCAÍNO,,SN,,,,,COLONIA,CONSTITUYENTES DE QUERETARO SECT 2,,,,66490,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0343,039,,,,Fijo,25.71417674,-100.2610325,2010-07
3033631,19046812110012901000000000U2,ESTETICA HAIR DESING,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,PARQUE ORIENTE,CALLE,CUARTA,CALLE,QUINTA,CALLE,PARQUE ORIENTE,0,SN,,,0,,COLONIA,MIGUEL ALEMAN,,,,66470,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0786,013,8128915893,,,Fijo,25.72071118,-100.2249487,2014-12
3032738,19046812110006011000000000U8,ESTETICA HAPPY KIDS,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,ROMULO GARZA,CALLE,CIPRESES,CALLE,LOS LAURELES,CALLE,FRESNO,418,,,,,,COLONIA,LOS LAURELES,,,,66470,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1623,007,8183794793,,,Fijo,25.72045024,-100.2324863,2010-07
3011726,19046812110007321000000000U0,ESTETICA HER-OZ,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,LAS PUENTES,AVENIDA,SAN NICOLAS,CALLE,SIERRA DEL CORO,CALLE,CERRO DE SANTIAGO,323,B,,,,,COLONIA,LAS PUENTES SEGUNDO SECTOR,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0201,011,8181340593,,,Fijo,25.74309658,-100.2872124,2010-07
2937359,19046812110006171000000000U0,ESTETICA HOLLY BEAUTE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,CATALUÑA,CALLE,OVIEDO,CALLE,NAVARRA,CALLE,BURGOS,,SN,,,,,COLONIA,ITURBIDE,,,,66420,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0945,004,,,,Fijo,25.75468309,-100.299926,2010-07
8369601,19046812110020561000000000U4,ESTETICA HOLLYWOOD,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,SANTO DOMINGO,CALLEJON,NINGUNO,CALLE,CARDENAL MERCIER,CALLE,ANTIGUO CAMINO A SANTO DOMINGO,816,,,,,,COLONIA,SANTA MARIA,,,,66430,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0894,029,,,,Fijo,25.75515328,-100.2821623,2019-11
3020411,19046812110001521000000000U1,ESTETICA INFANTIL PEKES,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,SENDERO NORTE,CALLE,OMEGA,AVENIDA,MORENITA MIA,CALLE,SIGMA,100,F,,,,,COLONIA,VALLE SOL,,,,66425,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1498,004,8113672314,,,Fijo,25.76886688,-100.2794063,2010-07
2933302,19046812110004261000000000U1,ESTETICA INFANTIL TRIS TRAS,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,SIN REFERENCIA,AVENIDA,SAN NICOLAS,AVENIDA,AVENIDA DE LA JUVENTUD,OTRO (ESPECIFIQUE),NINGUNO,105,,SAN JORGE,PLANTA BAJA,8,,COLONIA,ARBOLEDAS DE SAN JORGE,CENTRO Y PLAZA COMERCIAL,PLAZA SAN JORGE,8,66465,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1657,045,,CECI2609@YAHOO.COM,,Fijo,25.73347043,-100.2917201,2010-07
7679146,19046812110015511000000000U6,ESTETICA INFANTIL Y JUVENIL,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,CASA BLANCA,CALLE,ARGENTINA,CALLE,BRASIL,CALLE,ARGENTINA,206,2,CENTRO Y PLAZA COMERCIAL,PLANTA BAJA,,,COLONIA,COL.LOS ANGELES 7MO SECTOR,CENTRO Y PLAZA COMERCIAL,PRINCECITA FLORENCIA,2,66475,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1568,028,,,,Fijo,25.73214335,-100.2369186,2019-11
2974595,19046812110013711000000000U4,ESTETÍCA IRAZOQUI,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,LUIS M. FARIAS,CALLE,ALFONSO MARTINEZ DOMINGUEZ,CALLE,LICENCIADO PEDRO G. ZORRILLA MARTINEZ,CALLE,TERCERA,,SN,,,,,COLONIA,NUEVO PERIFERICO,,,,66423,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0945,022,,,,Fijo,25.75245121,-100.3003968,2014-12
3005437,19046468213000081000000000U6,ESTETICA IRENE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,DIEGO DIAZ DE BERLANGA,CALLE,SAN JACINTO,CALLE,SAN MATEO,CALLE,SAN ISIDRO,,SN,,,,,COLONIA,VILLAS DE SANTO DOMINGO,,,,66437,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1303,023,,,,Fijo,25.74799747,-100.2579836,2010-07
2978399,19046812110010531000000000U9,ESTETICA JANETH S,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,HAMBURGO,CALLE,MANZANARES,CALLE,ZARAGOZA,CALLE,ZURICH,1005,,,,,,COLONIA,LOS ANGELES 3ER SECTOR,,,,66478,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1110,038,8118814000,,,Fijo,25.7302994,-100.220572,2014-12
3035606,19046812110006841000000000U8,ESTETICA JAZMIN,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,RAUL RANGEL FRIAS,CALLE,EDUARDO LIVAS VILLARREAL,CALLE,GENERAL ANTONIO I. VILLARREAL,CALLE,SALVADOR ALVARADO,463,,,,,,COLONIA,PEÑA GUERRA,,,,66490,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0343,055,8183944110,,,Fijo,25.71729458,-100.2552856,2010-07
3003473,19046812110000541000000000U0,ESTETICA JESSY,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,TLALOC,CALLE,MOCTEZUMA,CALLE,XICOTENCATL,CALLE,BOCHICA,112,,,,,,COLONIA,AZTECA,,,,66480,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1233,016,,,,Fijo,25.7215953,-100.2694414,2010-07
7656793,19046812110019721000000000U7,ESTETICA JESSY,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,TLALOC,CALLE,MOCTEZUMA,CALLE,XICOTENCATL,CALLE,BOCHICA,112,,,,,,COLONIA,AZTECA,,,,66480,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1233,016,,,,Fijo,25.7215953,-100.2694414,2019-11
3007119,19046812110009081000000000U8,ESTETICA JESUS GARCIA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,VESUBIO,AVENIDA,PICO BOLIVAR,CALLE,MONTES APALACHES,CALLE,PICO COLORADO,949,,,,,,COLONIA,LAS PUENTES SECTOR 10,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1021,031,8183834377,,,Fijo,25.74121443,-100.2713578,2010-07
3003485,19046812110012351000000000U0,ESTETICA JHONNY,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,TENOCH,CALLE,CUITLAHUAC,CALLE,XICOTENCATL,CALLE,TEXCOCO,230,,,,,,COLONIA,AZTECA,,,,66480,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1233,028,8183534512,,,Fijo,25.72004233,-100.2665864,2014-12
2978491,19046812110013551000000000U4,ESTETICA JIREH,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,JABATOS,CALLE,3A,CALLE,SEPTIMA,CALLE,GENERAL BONIFACIO SALINAS LEAL,200,,,,,,COLONIA,PASEO DE LOS ANGELES,,,,66470,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0786,017,8183230810,,,Fijo,25.72023192,-100.2283514,2014-12
7710151,19046812110020391000000000U6,ESTETICA JIREH,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,CARNICEROS,CALLE,APOLO,CALLE,BARRENDEROS,CALLE,ELECTRICISTAS,,SN,,,,,COLONIA,BLAS CHUMACERO,,,,66473,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1375,048,8187082082,,,Fijo,25.712475,-100.2275069,2019-11
3038236,19046812110007941000000000U5,ESTETICA JUANY,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,TURQUESA,CALLE,RAFAEL MARTINEZ,CALLE,TURMALINA,CALLE,CINABRIO,521,,,,,,COLONIA,ARBOLEDAS DEL MEZQUITAL,,,,66448,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1534,030,,,,Fijo,25.74306893,-100.2451744,2010-07
3035676,19046812110003081000000000U4,ESTETICA JUANY,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,DIPUTADO LUIS M. ROJAS,CALLE,RAUL MURRIETA,CALLE,OSCAR ARIZPE,CALLE,OSCAR ARIZPE,208,,,,,,COLONIA,CONSTITUYENTES DE QUERETARO SECT 2,,,,66490,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0343,015,8183790616,,,Fijo,25.71575109,-100.2586727,2010-07
3035860,19046812110005351000000000U9,ESTETICA JUANY,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,FEDERACION DE TRABAJADORES DE NUEVO LEON,PEATONAL,PEATONAL DE LAS GARANTIAS INDIVIDUALES,AVENIDA,ROMULO GARZA,CALLE,LIBERTAD DE EXPRESIÓN,102,,,,0,,COLONIA,CONSTITUYENTES DE QUERETARO SECT 4,,,,66490,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1252,036,,,,Fijo,25.71150661,-100.2633636,2010-07
2974802,19046812110012131000000000U6,ESTETICA JULY,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,BENITO JUAREZ,CALLE,GENERAL TERAN,CALLE,GENERAL SIMON BOLIVAR,CALLE,PORFIRIO DÍAZ,599,,,,,,COLONIA,SAN NICLOAS CENTRO,,,,66400,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0095,036,,,,Fijo,25.75599456,-100.2874573,2014-12
3035768,19046812110000121000000000U1,ESTETICA JULY HURTADO,ESTÉTICA JULY ,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,MEXICA,CALLE,CUITLAHUAC,CALLE,XICOTENCATL,CALLE,XOLA,224,B,,,,,COLONIA,AZTECA,,,,66480,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1233,021,8183534564,,,Fijo,25.72189379,-100.2673351,2010-07
2974564,19046812110013881000000000U5,ESTETÍCA JYM,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,MAURO AMARANTE URIBE,CALLE,CHICHEN ITZA,CALLE,TULUM,CALLE,BALCONES DE SAN NICOLÁS,1053,,,,,,COLONIA,BALCONES DE ANAHUAC,,,,66422,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,006,811513837,,,Fijo,25.76339681,-100.3171349,2014-12
9205170,19046812110020861000000000U8,ESTETICA KARLA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,CHINACOS,CALLE,FRANCISCO SEVERO,CALLE,PASCACIO LUIS DE LETONA,CALLE,CRISTÓBAL HIDALGO,,SN,,,,,COLONIA,VALLE SANTO DOMINGO FOMERREY 34,,,,66447,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1426,031,,,,Fijo,25.74231315,-100.2591374,2019-11
7541117,19046812110017771000000000U4,ESTETICA KARLA MENDEZ,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,DELTA,CALLE,VALLE SOL,AVENIDA,MORENITA MIA,CALLE,GAMMA,,SN,,,,,COLONIA,VALLE SOL,,,,66425,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1498,006,,,,Fijo,25.76813465,-100.2802823,2019-11
7658262,19046812110020321000000000U3,ESTETICA KARLA NAILS,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,ROMULO GARZA,CALLE,FEDERACION DE TRABAJADORES DE NUEVO LEON,PEATONAL,P.DE 1917,PEATONAL,PEATONAL DE LAS GARANTÍAS INDIVIDUALES,801,A,,,0,,COLONIA,CONTITUYENTES DENUEVO LEON 4 SECTOR,,,,66490,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1252,037,,,,Fijo,25.71194787,-100.2623423,2019-11
3032110,19046812110006441000000000U7,ESTETICA KARLA Y ROGER,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,JESUS S. TIJERINA,CALLE,ING. JORGE MARTINEZ,AVENIDA,ROBERTO G. SADA,CALLE,RICARDO QUIROZ,,SN,,,,,COLONIA,INDUSTRIAS DEL VIDRIO 2 SECTOR,,,,66470,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0362,020,,,,Fijo,25.70649559,-100.25744,2010-07
3021315,19046812110011221000000000U6,ESTETICA KIKA ANGELO,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,PORFIRIO DIAZ,CALLE,CORREGIDORA,PRIVADA,IGNACIO LOPEZ RAYON,CALLE,GENERAL NICOLÁS BRAVO,601,,,,11,,COLONIA,SAN NICOLAS CENTRO,,,,66400,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0057,045,8116838602,,,Fijo,25.7544406,-100.2966315,2010-07
3006053,19046812110004211000000000U6,ESTETICA KRISTAL,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,PICO BOLIVAR,CALLE,SIERRA DE SAN ELIAS,CALLE,PICO SORATA,CALLE,CORDILLERA CANTÁBRICA,1000,A,,,0,,COLONIA,LAS PUENTES,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0540,038,,,,Fijo,25.74407392,-100.269392,2010-07
3025816,19046812110000271000000000U4,ESTETICA LA MAESTRA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,AÑO INTERNACIONAL DE LA MUJER,CALLE,MARIA CARDENAS,CALLE,PROFESORA E. TORRES MARTINEZ,CALLE,MARÍA B. CERVANTES,,SN,,,,,COLONIA,MUJERES ILUSTRES F.4,,,,66410,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0841,037,8112564234,,,Fijo,25.7611875,-100.2630125,2010-07
7334768,19046812110019051000000000U9,ESTETICA LANEZ,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,JERONIMO TREVIÑO,CALLE,SAROLO NORTE,CALLE,FRANCISCO I. MADERO,CALLE,MARIANO MATAMOROS,803,SUR,,,,,COLONIA,CENTRO DE SAN NICOLAS,,,,66400,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0146,003,,,,Fijo,25.74898887,-100.2907553,2019-11
7657704,19046812110020061000000000U5,ESTETICA LAPRERESTROYKA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,ROMULO GARZA,AVENIDA,ROBERTO GARZA SADA,AVENIDA,JUAN PABLO II,CALLE,CALZADA UNIÓN,400,,,,10,,COLONIA,CORRAL DE PIEDRA 1 SECTOR,,,,64650,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0362,005,,,,Fijo,25.71125537,-100.2625921,2019-11
2979773,19046812110011511000000000U0,ESTETICA LAYSHA BEAUTY SHOP,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,EL ROBLE,AVENIDA,CONDUCTORES,CALLE,HERCULES,CALLE,CALLE DE LOS LIRIOS,630,,,,,,COLONIA,HACIENDA LOS MORALES 1 SECTOR,,,,66495,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1271,001,8117736417,GABB_BABY0322@HOTMAIL.COM,,Fijo,25.71259824,-100.2495003,2014-12
2936527,19046812110009401000000000U8,ESTETICA LETY,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,FRAY EUSEBIO KINO,CALLE,UNIVERSIDAD LABASTIDA,CALLE,FRAY LUCAS PASTRANA,CALLE,FRAY BARTOLOMÉ DE LAS CASAS,332,,,,,,COLONIA,ROBLE NORTE,,,,66458,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0184,041,8183763253,,,Fijo,25.74632787,-100.304609,2010-07
3032131,19046812110007691000000000U6,ESTETICA LETY,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,LAS FLORES,CALLE,CALLE DE LOS LIRIOS,CALLE,CALLE DEL ROBLE,AVENIDA,PROLONGACION CONDUCTORES,500,,,,0,,COLONIA,INDUSTRIAS DEL VIDRIO 3 SECTOR,,,,66470,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1619,023,,,,Fijo,25.71190629,-100.25207,2010-07
3006046,19046812110001441000000000U2,ESTETICA LILI SALON,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,PICO BOLIVAR,CALLE,SIERRA CORDOBA,CALLE,SIERRA DE OLIVA,CALLE,CORDILLERA CANTÁBRICA,1000,,,,0,,COLONIA,LAS PUENTES,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,017A,019,,,,Fijo,25.7456672,-100.26911,2010-07
3038120,19046812110007201000000000U4,ESTETICA LILY,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,PEDRO TABOADA,AVENIDA,DIEGO DIAZ DE BERLANGA,CALLE,JOSE MARIA LETONA,CALLE,JOSÉ MARÍA LETONA,623,,,,,,COLONIA,VALLE DE SANTO DOMINGO FOMERREY 34,,,,66437,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,095A,012,8118525880,,,Fijo,25.74824201,-100.257374,2010-07
3035466,19046812110007171000000000U9,ESTETICA LIZZY LOOK,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,ROBERTO GARZA SADA,CALLE,DOÑA CECILIA,CALLE,DOÑA TERESA,CALLE,DOÑA EUGENIA,,SN,,,,A,COLONIA,COLONIAL LAGRANGE,,,,66490,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1248,004,,,,Fijo,25.71702886,-100.2648197,2010-07
2979856,19046812110013871000000000U6,ESTETICA LOOK LORENS,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,PEINADORES,AVENIDA,UNION,CALLE,LAJA,CALLE,BASALTO,408,,,,,,COLONIA,PARQUE LA TALAVERNA,,,,66473,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1638,011,,,,Fijo,25.71537919,-100.2288481,2014-12
7350398,19046812110014341000000000U9,ESTETICA LOOK TOTAL,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,TOPO CHICO,CALLE,RAMON DE CAMPOAMOR,AVENIDA,MANUEL L. BARRAGAN,CALLE,EDUARDO MARQUINA,802,,,,0,,COLONIA,ANAHUAC,,,,66450,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0216,005,,,,Fijo,25.73692861,-100.3133754,2019-11
2977676,19046812110012231000000000U4,ESTETICA LORENA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,19 DE ENERO,AVENIDA,AVENIDA DE LA JUVENTUD,CALLE,FORTIN DE LAS FLORES,CALLE,18 DE ENERO,203,,,,0,,COLONIA,DIAZ ORDAZ,,,,66480,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1229,018,,,,Fijo,25.71609194,-100.2734513,2014-12
3035478,19046812110006351000000000U8,ESTETICA LORENA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,DON DOMINGO,CALLE,LAGRANGE,CALLE,DOÑA EUGENIA,CALLE,DON JUAN,,SN,,,,,COLONIA,COLONIAL LAGRANGE,,,,66490,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1248,007,,,,Fijo,25.71671608,-100.263532,2010-07
8795281,19046812110016101000000000U5,ESTETICA LUGLO,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,SAN BENITO DEL LAGO,CALLE,LAGO VALDIVIA,CALLE,LAGO DE PATOS,CALLE,LAGO SUPERIOR,,SN,,,,,COLONIA,LOS ANGELES 5 SEC,,,,66470,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,065,,,,Fijo,25.72581955,-100.220634,2019-11
3029330,19046461110012121010000000U1,ESTETICA LUHESA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,TOLEDO,CALLE,SALAMANCA,CALLE,MONTECARLO,CALLE,MONTECARLO,1014,,,,,,COLONIA,INFONAVIT LOS ANGELES 2 SECTOR,,,,66478,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0682,013,,,,Fijo,25.72978473,-100.2315847,2010-07
3035918,19046812110002991000000000U5,ESTETICA LULU,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,MANILA,CALLE,CALCUTA,CALLE,BORNEO,CALLE,TAHITÍ,119,,,,,,COLONIA,FUTURO NOGALAR,,,,66484,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,031A,027,8183538687,,,Fijo,25.71898877,-100.2782374,2010-07
7563294,19046812110019571000000000U6,ESTETICA LUNA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,A TLACHICUERIAS,CALLE,NOGALES,CALLE,ALMENDRA,PRIVADA,CEREZO,701,,,,,,COLONIA,ARBOLEDAS DEL MEZQUITE,,,,66449,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,152A,047,,,,Fijo,25.7501726,-100.2503725,2019-11
